Name,Image URL,Prefecture,Areas,Types,Seasons,Ingredients,Servings,Quantities,Recipes,Detail URL,Ingredients list
しょいめし,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/shiga_25_1.jpg,滋賀県,"['近畿', '関西']",['飯料理'],['通年'],米、だし汁、ごぼう、人参、干ししいたけ、油揚げ、醤油,4人分,"[['米', '2合（290g）'], ['だし汁', '300ml'], ['濃口醤油', '35ml'], ['酒', '30ml'], ['人参', '40g'], ['ごぼう', '40g'], ['こんにゃく', '80g'], ['干ししいたけ', '10g'], ['油揚げ', '30g（1枚）']]","['米を洗い、ざるに上げてから、炊飯器に洗米と出汁、醤油、酒を入れ、水で水位を合わせる。', 'ごぼうは洗って皮をこそげてから水に放って、アク抜き後、ささがきにする。', '干ししいたけはもどして千切り、油あげは千切り、人参、こんにゃくは短冊切り（2cm長さ）にする。', '切った具を米の上にのせて、炊飯する。', 'こげつきやすいので注意する。少しおこげができる位がおいしい。', '炊けたら蒸らしてから、ほぐして、全体を混ぜる。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/shoi_meshi_shiga.html,"['米', '出汁', 'ゴボウ', '人参', 'しいたけ', '油揚げ', '醤油']"
太巻ずし（ふとまきずし）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/chiba_1_1.jpg,千葉県,"['関東', '南関東']",['飯料理'],['通年'],すし飯、海苔、卵、かんぴょう、青菜（漬菜）、桜でんぶ,4人分,"[['すし飯（白）', '300g'], ['すし飯（ピンク）', '250g'], ['【すし飯】米', '5合'], ['【すし飯】酢', '1/2カップ'], ['【すし飯】砂糖', '1/2カップ'], ['【すし飯】塩', '大さじ1'], ['卵焼き', '1枚'], ['【卵焼き】卵', '3個'], ['【卵焼き】砂糖', '大さじ2'], ['【卵焼き】だし汁', '大さじ1'], ['【卵焼き】塩', '小さじ1/4'], ['【卵焼き】片栗粉', '小さじ1/2'], ['【卵焼き】酒', '大さじ1'], ['かんぴょう（茶）', '6～7本（50g）'], ['【かんぴょう】砂糖', '適量（同量）'], ['【かんぴょう】醤油', '適量（同量）'], ['【かんぴょう】みりん', '適量（同量）'], ['【かんぴょう】水', '適量（同量）'], ['【かんぴょう】かんぴょう', '適量（同量）'], ['のり', '1枚'], ['紅しょうが（みじん切り）', '20g']]","['【下準備（すし飯）】\n（1）米を固めに炊き、酢・砂糖・塩を煮溶かした合わせ酢で白すし飯をつくる。ピンクのすし飯は市販の寿司粉を混ぜると手軽にできる。使うまでぬれフキンをかけておく。\n（白米5合で約1600gのご飯＝卵焼き2本、のり巻き1本分＝が炊ける）', '【下準備（卵焼き）】\n（1）ボウルに材料をすべて入れ、泡立てないようによくかき混ぜる。\n（2）卵焼き器（四角）を十分に熱し、サラダ油をなじませて余分な油をペーパーで拭き取り、卵液を流して中火で蓋をして四隅をしっかりと焼く。菜ばし2本を差し込んで裏返し、さっと焼いてペーパーにとり、冷ます。', '【下準備（茶かんぴょう）】\n（1）下ゆでしたかんぴょうを調味料を煮立てた汁で味付けする。煮上がったがんぴょうは20cmに切って準備しておく。乾物の約5倍の分量ができあがるので、まとめてつくっておくと便利。', 'のり1枚の長い方を1/2が1枚、1/6が3枚に切る。ピンクのすし飯にみじん切りにした紅しょうがを混ぜる。', '木の幹をつくる。1/2ののりに茶かんぴょう3～4本をはさみ、二つ折りにする。（輪の方を薄く、元の方を多くする）', '巻き簾に卵焼きを縦長におき、白すし飯100gを中央に9cm幅で広げる。その上に4cm幅でピンクのすし飯1/3量を広げ、上部を平らにする。ピンクのすし飯の上に茶かんぴょう1本、1/6のり1枚をのせる。', '菜ばしを中心におき、向こうと手前に白すし飯100gを分けてのせ（片方を高めに）、それぞれにピンクのすし飯1/3量、茶かんぴょう1本、1/6のり1枚、白すし飯の順にのせる。はしを取り、中心の凹みに木の幹を下向きに立て、両側に白すし飯をたす。根張りを出すため、かんぴょうをさらに入れて卵焼きを巻き上げる。', '巻き終わりの合わせ目を下にし、1本を8等分に切り分ける。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/futomaki_zushi_chiba.html,"['酢飯', '海苔', '卵', 'かんぴょう', '青菜', '桜でんぶ']"
黄いないおこわ（きいないおこわ）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/aichi_14_1.jpg,愛知県,"['東海', '中部']",['飯料理'],['春'],もち米、黒豆、くちなしの実,4人分,"[['もち米', '3合'], ['黒豆', '70g'], ['くちなしの実', '1個'], ['塩', '小さじ1']]","['もち米は洗って、半量のくちなしの実とともに水に一晩浸けて、ざるに上げておく。', '鍋に500㎖の水と残りのくちなしの実を入れ、ひと煮立ちしたら火を止め、実をつぶしてこす。', '黒豆は古くぎ※と一緒に一晩水に浸け、30分ほどゆでてざるに上げておく。※くぎの鉄分が黒豆の色を色落ちさせず、豆本来の黒さを保つ。味には影響しない。', '炊飯器に1を入れ、もち米が隠れるすれすれまで2を入れ、3をのせて炊き上げる。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/kiinaiokowa_aichi.html,"['もち米', '黒豆', 'くちなしの実']"
はらこ飯（はらこめし）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/fukushima_12_1.jpg,福島県,"['東北', '南東北']",['飯料理'],['通年'],はらこ、ご飯,4人分,"[['米', 'カップ3杯'], ['はらこ', 'カップ1杯'], ['塩', '少々'], ['酒', 'カップ1/3杯'], ['醤油', 'カップ1/2杯']]","['【下ごしらえ】雌の鮭から袋ごといくら（卵）を取り出し、ボウルにやや熱めの湯と塩ひとつかみ入れた中でいくらを袋から取り出し、薄皮を取り除く。', '【下ごしらえ】その後、ざるにあけてから数回水洗いをして薄皮を完全に取り除き、酒を振りかけて30分おく。', '一腹で酒、醤油に漬け込んでおく。 冷蔵庫に入れておくといつでも食べられる。', '炊きあがったご飯の上にのせて食べる。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/30_12_fukushima.html,"['はらこ', '米']"
まつりずし／ばらずし,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/okayama_1_1.jpg,岡山県,['中国'],['飯料理'],['通年'],米、旬の魚・野菜,4人分,"[['米', '400g'], ['水', '500cc'], ['だし昆布', '10cm角'], ['サワラ', '4切れ'], ['【合わせ酢】砂糖', '大さじ4'], ['【合わせ酢】塩', '大さじ1/2'], ['【合わせ酢】酢', '大さじ3'], ['イカ', '1ぱい'], ['エビ', '4尾'], ['ゆでタコ', '1/2本'], ['モガイ', '60g'], ['アナゴ', '2尾'], ['レンコン', '80g'], ['高野豆腐', '20g'], ['ゆでタケノコ', '60g'], ['ゴボウ', '1本'], ['フキ', '1本'], ['干しシイタケ', '6枚'], ['卵', '2個'], ['サヤエンドウ', '30g']]","['サワラに軽く塩をふり、しばらくおいた後、合わせ酢にいれ、まわりが白くなったら取り出す。合わせ酢に酢大さじ1を加えておく。', 'だし昆布を入れて炊いたごはん全体に合わせ酢をまわしかけ、すし飯をつくる。', 'イカは5mm幅の切れ目を入れ一口大にそぎ切りにし、エビは背わたをとってそれぞれゆでる。', 'タコはそぎ切りにし、甘酢（分量外：砂糖・酢各大さじ1、塩少々）に浸す。', 'モガイは振り洗いして煮る。（分量外：砂糖小さじ1、みりん・しょうゆ各大さじ1）', 'アナゴはたれ（分量外：砂糖・みりん・しょうゆ各大さじ1）をつけながら照り焼きにする。飾り用を少し残し、あとは小さく切る。', 'レンコンは飾り用を花形に、残りは小さく切り、酢水で煮たあと、酢大さじ1を加えて浸しておく。', '高野豆腐は戻して煮る。（分量外：砂糖大さじ2、塩小さじ1/2、だし汁適量）飾り用を少し残し、あとは小さく切る。', '高野豆腐の煮汁にうす切りにしたタケノコ、ささがきにしたゴボウを加えて煮る。下ゆでして小さく切ったフキを加えて火を止める。', '戻した干しシイタケを煮る。（分量外：戻し汁適量、砂糖大さじ6、しょうゆ大さじ1）', '卵はわりほぐし（分量外：砂糖小さじ2、塩少々）うすく焼いて錦糸卵にする。', '飾り用以外の具をごはんに混ぜ、器に盛り飾り用の具、塩ゆでしたサヤエンドウを彩りよくのせる。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/41_1_okayama.html,"['米', '魚', '野菜']"
五平餅（ごへいもち）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/aichi_5_1.jpg,愛知県,"['東海', '中部']",['飯料理'],['通年'],うるち米、味噌、醤油,4人分,"[['うるち米', '2合'], ['串', '4本'], ['赤味噌', '50g'], ['砂糖', '75g'], ['酒', '少々'], ['くるみ', '8g'], ['ごま', '5g'], ['おろししょうが', '少々']]","['米は洗って30分ほど水に浸して炊き上げる。', '1を熱いうちにつぶす。', '2を4等分にして串に刺し、小判形に広げる。', 'すり鉢でくるみ、ごまをよくすり、赤味噌、砂糖、酒を加えて摺り合わせ、しょうがを入れ混ぜ合わせる。鍋に移して弱火で加熱しながらよく練る。', '3を魚焼きグリルまたはフライパンなどできつね色に焼く。', 'さらに4の味噌ダレをつけてこんがり焼く。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/goheimochi_aichi.html,"['うるち米', '味噌', '醤油']"
稗ずーしー／稗がゆ（ひえずーしー／ひえがゆ）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/miyazaki_10_1.jpg,宮崎県,['九州'],"['飯料理', '肉料理']",['冬'],稗（ひえ）、猪肉,1人分,"[['ヒエ', '20g'], ['猪肉', '30g'], ['アサツキ（平家蕪の葉等）', '10g'], ['米', '60g'], ['塩', '適量'], ['だし汁（シシ）', '適量']]","['ヒエの米（精白したヒエ）の糠を流す程度に軽く洗う。', '一口大に切った猪肉を油でよく炒める。あらかじめ取っておいた猪のだし汁にヒエを入れ、トロ火にかけて約2時間アクをすくい取りながら煮る。味付けは塩のみがよい。', '猪肉に火が通ったら、米と水を加えて煮込む。おろし際に小口切りにしたアサツキ等の青味をふり入れる。中火以上にすると早く煮えるが、独特のとろ味が出ないので注意。', '沸騰したら、綺麗にした稗を入れて、かき混ぜながら、稗が軟らかくなるまで、中火でじっくりと煮込む。（2時間ぐらいかかる）ここでも中火以上にすると早く煮えるが、独特のとろ味が出ないので注意。途中で水も追加する。', '煮えたら、最後に塩で味を調える。おろし際に、刻んだ平家蕪の葉を散らす。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/hie_zushii_miyazaki.html,"['稗', '猪肉']"
かます寿司（かますすし）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/fukuoka_30_1.jpg,福岡県,['九州'],"['飯料理', '魚料理']",['秋'],カマス,4人分,"[['新鮮なカマス', '2尾（1尾300～400g）'], ['塩', '120g'], ['すし飯', '700g'], ['昆布', '1枚'], ['【調味料A（甘酢）】酢', '200ml'], ['【調味料A（甘酢）】みりん', '60ml'], ['【調味料A（甘酢）】赤唐辛子', '1本'], ['ハラン（飾り）', '']]","['カマスはうろこをとり、背から開き内臓、エラ、中骨と腹骨をとる（3枚おろしにして身だけ使っても良い）、身の両面に塩をぬりつけるようにして冷蔵庫で2、3時間しめる。調味料Aを合わせて混ぜる。', '1を水洗いして塩を落とし、水気を切って甘酢に20分つけ、小骨をとる。', '2の身の方にすし飯をつめ、ラップで巻き1時間位おいて一口大に切り、盛り付ける。\n好みでカマスの身にわさびをぬったり、しそや甘酢しょうがの千切りを挟んでも良い。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/kamasu_sushi_fukuoka.html,['カマス']
たこ飯（たこめし）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/aichi_13_1.jpg,愛知県,"['東海', '中部']",['飯料理'],['通年'],タコ、米,4人分,"[['米', '2合'], ['タコ（生）', '200g'], ['【A】 酒', '大さじ1'], ['【A】 みりん', '大さじ1'], ['【A】 醤油', '大さじ3'], ['しょうが', '1かけ'], ['万能ねぎ', '適宜']]","['米は洗って30分ほど水に浸してざるに上げておく。', 'タコは塩（分量外）をたっぷりとふって、もみ洗いする。出てきたぬめりをしっかりと洗い流し、2cmほどの大きさに切る。', 'しょうがは千切りにする。', '炊飯器に1とAを入れて内釜の目盛に合わせて水を加えて混ぜ、2と3をのせて炊き上げる。', '炊き上がったら、さっくりと混ぜ合わせ器に盛り、小口切りにした万能ねぎを散らす。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/takomeshi_aichi.html,"['タコ', '米']"
赤飯（せきはん）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/hokkaido_25_1.jpg,北海道,['北海道'],['飯料理'],['通年'],うるち米、もち米、甘納豆,4人分,"[['うるち米', '1.5カップ'], ['もち米', '1.5カップ'], ['水', '3カップ'], ['甘納豆', '100g'], ['塩', '小さじ2/3'], ['紅しょうが', '30g'], ['【ごま塩用】 黒ごま', '大さじ1/2'], ['【ごま塩用】 塩', '大さじ2'], ['食紅', '少々']]","['うるち米、もち米は混ぜて洗い、30分くらい水につけて水切りをする。甘納豆は手早く洗って水切りをする。もち米は水に長くつけすぎると柔らかくなるので注意。', '鍋に水を入れて火にかけ、塩と食紅を混ぜ、米を加えて沸騰したら中火で5分、その後弱火で10分炊き、火を止めて蒸らす時に甘納豆を入れる。', '炊き込み赤飯を器に盛り、黒ごまと塩を混ぜたごま塩を振り、薄切りの紅しょうがをそえる。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/sekihan_hokkaido.html,"['うるち米', 'もち米', '甘納豆']"
わかめずし,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/wakayama_26_1.jpg,和歌山県,"['近畿', '関西']",['飯料理'],['冬'],わかめ、米,5人分,"[['【すし飯】米', '3カップ'], ['【すし飯】水', '3カップ'], ['【黄色のすし飯】米', '3カップ'], ['【黄色のすし飯】みかん果汁', '3カップ'], ['【黄色のすし飯】レモン汁', '適量'], ['合わせ酢（市販）', '適量'], ['わかめ（干しわかめ）', '5枚'], ['カニかまぼこ', '適量'], ['きゅうり', '適量']]","['すし飯をつくる。白、黄色の2種類を用意する。一つは少なめの水加減で炊き、\n市販の合わせ酢ですし飯をつくる。もう一つはみかん果汁をいれて炊き、レモン汁を適量振りかけすし飯とする。', 'カニかまぼこときゅうりを入れてわかめで巻く。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/wakame_zushi_wakayama.html,"['わかめ', '米']"
